record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,wear_log_timestamp,wearlog_type,wearlog_event,reason,wearlog_off,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
RISE_S002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISE_S002,wear_log,1,,,0,5,,,,,,,,,,,,,,,,,,,,441E8410-0346-11F0-93F8-AF3A58D795E9,"2025-03-17 16:41:17","2025-03-17 16:41:32",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-17 16:41:33"",    ""utcTime"": ""2025-03-17 15:41:17.393317Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""10""  }",result.zip,0
RISE_S002,wear_log,2,,,0,0,2,"2025-03-17 21:15",,,,1,,0,,,,,,,,,,,,471F4BB0-036C-11F0-805B-F52EC2AEEAB0,"2025-03-17 21:13:23","2025-03-17 21:15:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-17 21:15:03"",    ""utcTime"": ""2025-03-17 20:13:23.307246Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""29""  }",result.zip,0
RISE_S002,wear_log,3,,,0,1,,,"2025-03-17 21:45",,,,,,,,,,,,,,,,,BBCCFF80-0370-11F0-805B-F52EC2AEEAB0,"2025-03-17 21:45:17","2025-03-17 21:45:34",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-17 21:45:35"",    ""utcTime"": ""2025-03-17 20:45:17.048461Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S002,wear_log,4,,,0,2,,,,"2025-03-17 23:59",,,,,,,,,,,,,,,,6E01DBA0-0383-11F0-805B-F52EC2AEEAB0,"2025-03-17 23:59:06","2025-03-17 23:59:41",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-17 23:59:41"",    ""utcTime"": ""2025-03-17 22:59:06.970024Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S002,wear_log,5,,,0,0,2,"2025-03-18 21:45",,,,1,,0,,,,,,,,,,,,DD3720F0-0439-11F0-A8D6-7BE30DF2E8FD,"2025-03-18 21:45:01","2025-03-18 21:45:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-18 21:45:28"",    ""utcTime"": ""2025-03-18 20:45:01.951012Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""29""  }",result.zip,0
RISE_S002,wear_log,6,,,0,1,,,"2025-03-18 22:30",,,,,,,,,,,,,,,,,2B117DB0-0440-11F0-A8D6-7BE30DF2E8FD,"2025-03-18 22:30:09","2025-03-18 22:30:19",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-18 22:30:20"",    ""utcTime"": ""2025-03-18 21:30:09.547807Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S002,wear_log,7,,,0,2,,,,"2025-03-19 00:00",,,,,,,,,,,,,,,,B930BCD0-044C-11F0-A8D6-7BE30DF2E8FD,"2025-03-19 00:00:01","2025-03-19 00:00:35",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-19 00:00:36"",    ""utcTime"": ""2025-03-18 23:00:01.949775Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S002,wear_log,8,,,1,,,,,,,,,,1,1,,"2025-03-19 06:40",,,,,,,,A677A3C0-0487-11F0-B456-E74830E44991,"2025-03-19 07:01:50","2025-03-19 07:02:20",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-19 07:02:21"",    ""utcTime"": ""2025-03-19 06:01:50.844565Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""20""  }",result.zip,0
RISE_S002,wear_log,9,,,0,0,2,"2025-03-19 22:43",,,,1,,0,,,,,,,,,,,,1D536870-050B-11F0-934A-FBB7239B47B2,"2025-03-19 22:42:54","2025-03-19 22:43:15",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.6.1"",    ""syncdate"": ""2025-03-19 22:43:16"",    ""utcTime"": ""2025-03-19 21:42:54.327375Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""29""  }",result.zip,0
