record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,wear_log_timestamp,wearlog_type,wearlog_event,reason,wearlog_off,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
RISE_S004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISE_S004,wear_log,1,,,0,5,,,,,,,,,,,,,,,,,,,,4D112B10-08BC-11F0-998C-6DAD9820DE3F,"2025-03-24 15:28:48","2025-03-24 15:29:16",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-24 15:29:16"",    ""utcTime"": ""2025-03-24 14:28:48.832898Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""10""  }",result.zip,0
RISE_S004,wear_log,2,,,0,2,,,,"2025-03-25 01:26",,,,,,,,,,,,,,,,BD3E46E0-090F-11F0-998C-6DAD9820DE3F,"2025-03-25 01:26:05","2025-03-25 01:26:47",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-25 01:26:47"",    ""utcTime"": ""2025-03-25 00:26:05.262208Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,3,,,0,1,,,"2025-03-25 06:36",,,,,,,,,,,,,,,,,0F7B3AA0-093B-11F0-998C-6DAD9820DE3F,"2025-03-25 06:36:11","2025-03-25 06:36:50",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-25 06:36:51"",    ""utcTime"": ""2025-03-25 05:36:11.594646Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,4,,,0,2,,,,"2025-03-25 22:41",,,,,,,,,,,,,,,,D717BA80-09C1-11F0-B4A3-F9A6C2115F23,"2025-03-25 22:40:59","2025-03-25 22:41:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-25 22:41:28"",    ""utcTime"": ""2025-03-25 21:40:59.048028Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,5,,,0,1,,,"2025-03-26 06:28",,,,,,,,,,,,,,,,,2F9CF300-0A03-11F0-B4A3-F9A6C2115F23,"2025-03-26 06:28:44","2025-03-26 06:29:03",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-26 06:29:03"",    ""utcTime"": ""2025-03-26 05:28:44.848254Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,6,,,0,0,3,"2025-03-26 18:40",,,,1,,0,,,,,,,,,,,,5AB9B850-0A69-11F0-A31F-8D9EA97F64DD,"2025-03-26 18:40:05","2025-03-26 18:40:58",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-26 18:40:59"",    ""utcTime"": ""2025-03-26 17:40:05.845231Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""29""  }",result.zip,0
RISE_S004,wear_log,7,,,0,1,,,"2025-03-26 19:30",,,,,,,,,,,,,,,,,59F97160-0A70-11F0-A31F-8D9EA97F64DD,"2025-03-26 19:30:11","2025-03-26 19:30:21",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-26 19:30:22"",    ""utcTime"": ""2025-03-26 18:30:11.062437Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,8,,,0,2,,,,"2025-03-26 23:32",,,,,,,,,,,,,,,,2E72BDE0-0A92-11F0-A31F-8D9EA97F64DD,"2025-03-26 23:32:20","2025-03-26 23:32:37",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-26 23:32:38"",    ""utcTime"": ""2025-03-26 22:32:20.926586Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S004,wear_log,9,,,0,1,,,"2025-03-27 06:36",,,,,,,,,,,,,,,,,59079D10-0ACD-11F0-A31F-8D9EA97F64DD,"2025-03-27 06:35:52","2025-03-27 06:36:12",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-03-27 06:36:12"",    ""utcTime"": ""2025-03-27 05:35:52.673605Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.2.0"",    ""buildnumber"": ""155"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone15,4"",    ""percentComplete"": ""15""  }",result.zip,0
