record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,wear_log_timestamp,wearlog_type,wearlog_event,reason,wearlog_off,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
RISE_S014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISE_S014,wear_log,1,,,0,5,,,,,,,,,,,,,,,,,,,,D62B77E0-A2A2-11F0-8145-870A304F8B58,"2025-10-06 12:54:31","2025-10-06 12:55:00",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-06 12:55:00"",    ""utcTime"": ""2025-10-06 10:54:31.006161Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""10""  }",result_wear_log_RISE_S014_1.zip,0
RISE_S014,wear_log,2,,,0,2,,,,"2025-10-06 21:25",,,,,,,,,,,,,,,,0512F1E0-A2EA-11F0-A4C9-EBE2A907B3FE,"2025-10-06 21:24:03","2025-10-06 21:26:19",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-06 21:26:19"",    ""utcTime"": ""2025-10-06 19:24:03.966664Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_2.zip,0
RISE_S014,wear_log,3,,,0,1,,,"2025-10-07 06:41",,,,,,,,,,,,,,,,,DA2434A0-A337-11F0-A4C9-EBE2A907B3FE,"2025-10-07 06:41:12","2025-10-07 06:41:53",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-07 06:41:54"",    ""utcTime"": ""2025-10-07 04:41:12.682730Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_3.zip,0
RISE_S014,wear_log,4,,,0,0,2,"2025-10-07 07:57",,,,1,,0,,,,,,,,,,,,73A8B290-A342-11F0-A4C9-EBE2A907B3FE,"2025-10-07 07:57:05","2025-10-07 07:57:47",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-07 07:57:47"",    ""utcTime"": ""2025-10-07 05:57:05.209254Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""29""  }",result_wear_log_RISE_S014_4.zip,0
RISE_S014,wear_log,5,,,0,1,,,"2025-10-07 08:12",,,,,,,,,,,,,,,,,96ECF2A0-A344-11F0-A4C9-EBE2A907B3FE,"2025-10-07 08:12:23","2025-10-07 08:12:46",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-07 08:12:47"",    ""utcTime"": ""2025-10-07 06:12:23.370208Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_5.zip,0
RISE_S014,wear_log,6,,,0,2,,,,"2025-10-07 20:50",,,,,,,,,,,,,,,,6451E110-A3AE-11F0-A4C9-EBE2A907B3FE,"2025-10-07 20:49:45","2025-10-07 20:50:22",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-07 20:50:23"",    ""utcTime"": ""2025-10-07 18:49:45.121203Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_6.zip,0
RISE_S014,wear_log,7,,,0,1,,,"2025-10-08 06:57",,,,,,,,,,,,,,,,,3D021850-A403-11F0-BAB8-35D27F5EE293,"2025-10-08 06:57:06","2025-10-08 06:57:32",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-08 06:57:32"",    ""utcTime"": ""2025-10-08 04:57:06.389293Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_7.zip,0
RISE_S014,wear_log,8,,,0,0,2,"2025-10-08 07:45",,,,1,,0,,,,,,,,,,,,EF9BA020-A409-11F0-BAB8-35D27F5EE293,"2025-10-08 07:45:03","2025-10-08 07:45:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-08 07:45:28"",    ""utcTime"": ""2025-10-08 05:45:03.010879Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""29""  }",result_wear_log_RISE_S014_8.zip,0
RISE_S014,wear_log,9,,,0,1,,,"2025-10-08 08:00",,,,,,,,,,,,,,,,,1E798A90-A40C-11F0-BAB8-35D27F5EE293,"2025-10-08 08:00:40","2025-10-08 08:00:50",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.5"",    ""syncdate"": ""2025-10-08 08:00:51"",    ""utcTime"": ""2025-10-08 06:00:40.633734Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.5.1"",    ""buildnumber"": ""187"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,5"",    ""percentComplete"": ""15""  }",result_wear_log_RISE_S014_9.zip,0
