record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,wear_log_timestamp,wearlog_type,wearlog_event,reason,wearlog_off,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
RISE_S008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISE_S008,wear_log,1,,,0,5,,,,,,,,,,,,,,,,,,,,07041B40-243D-11F0-A639-F13283F695B9,"2025-04-28 16:28:17","2025-04-28 16:28:49",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-28 16:28:49"",    ""utcTime"": ""2025-04-28 14:28:17.780109Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""10""  }",result.zip,0
RISE_S008,wear_log,2,,,0,2,,,,"2025-04-28 22:07",,,,,,,,,,,,,,,,4124BD00-246C-11F0-8F34-175FAB7E2754,"2025-04-28 22:06:21","2025-04-28 22:07:39",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-28 22:07:40"",    ""utcTime"": ""2025-04-28 20:06:21.648536Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,3,,,0,1,,,"2025-04-29 06:15",,,,,,,,,,,,,,,,,C0B7F250-24B0-11F0-8F34-175FAB7E2754,"2025-04-29 06:16:41","2025-04-29 06:17:44",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-29 06:17:45"",    ""utcTime"": ""2025-04-29 04:16:41.461630Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,4,,,0,2,,,,"2025-04-29 22:37",,,,,,,,,,,,,,,,EF590E80-2539-11F0-BD4B-E5FC4722E372,"2025-04-29 22:38:40","2025-04-29 22:39:35",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-29 22:39:36"",    ""utcTime"": ""2025-04-29 20:38:40.744698Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,5,,,0,1,,,"2025-04-30 05:48",,,,,,,,,,,,,,,,,DEAEBBC0-2575-11F0-8A1B-054405F06398,"2025-04-30 05:47:42","2025-04-30 05:48:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-30 05:48:28"",    ""utcTime"": ""2025-04-30 03:47:42.588453Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,6,,,0,0,4,"2025-04-30 21:10",,,,0,"på bordet uppochner",0,,,,,,,,,,,,5F7D1510-25FA-11F0-95B6-8FFB4D2D17EC,"2025-04-30 21:36:12","2025-04-30 21:38:31",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-30 21:38:32"",    ""utcTime"": ""2025-04-30 19:36:12.257212Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""34""  }",result.zip,0
RISE_S008,wear_log,7,,,0,1,,,"2025-04-30 23:25",,,,,,,,,,,,,,,,,91E6F980-2609-11F0-95B6-8FFB4D2D17EC,"2025-04-30 23:24:59","2025-04-30 23:25:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-04-30 23:25:28"",    ""utcTime"": ""2025-04-30 21:24:59.287786Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,8,,,0,1,,,"2025-05-01 08:27",,,,,,,,,,,,,,,,,5E1B52D0-2655-11F0-BEF7-A9417842EBE6,"2025-05-01 08:27:34","2025-05-01 08:28:07",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-05-01 08:28:08"",    ""utcTime"": ""2025-05-01 06:27:34.141040Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
RISE_S008,wear_log,9,,,0,2,,,,"2025-05-01 23:15",,,,,,,,,,,,,,,,657AEAA0-26D1-11F0-83B8-E3F2EBCB4AA0,"2025-05-01 23:15:24","2025-05-01 23:15:43",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.3.2"",    ""syncdate"": ""2025-05-01 23:15:43"",    ""utcTime"": ""2025-05-01 21:15:24.106464Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.0"",    ""buildnumber"": ""164"",    ""configversion"": ""5"",    ""devicemodel"": ""iPhone14,4"",    ""percentComplete"": ""15""  }",result.zip,0
